"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Updated 22 Dec 2020, Added 16 Dec 2019","RESIDENTIAL LAND LAND FOR SALE","Oluyole Estate Ibadan Oyo","<U+20A6>","18,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 06 Mar 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","-Mangoro Ikeja Lagos","<U+20A6>","100,000,000","4 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 03 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Oduduwa Crescent Ikeja Gra Ikeja Lagos","<U+20A6>","550,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 16 Jul 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR SALE","Kuje Abuja","<U+20A6>","1,300,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 23 Jul 2020","LAND FOR SALE","Ago Palace Okota Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 03 Aug 2020","LAND FOR SALE","Abaranje okerubeIkotun Ikotun Igando Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 03 Aug 2020","LAND FOR SALE","Around okerube Ikotun Igando Lagos","<U+20A6>","3,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR SALE","Off General Paints Bus Stop Abraham adesanya estate Ajah Lagos","<U+20A6>","17,500,000","1 beds","1 baths","2 Toilets"
"Updated 22 Dec 2020, Added 14 Aug 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","New Bodija Bodija Ibadan Oyo","<U+20A6>","110,000,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 14 Aug 2020","BLOCKS OF FLATS HOUSE FOR SALE","Idimu ejigbo road near christland int sch LagosIdimu Egbe Idimu Lagos","<U+20A6>","19,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 13 Aug 2020","RESIDENTIAL LAND LAND FOR SALE","...Adekunle Yaba Lagos","<U+20A6>","450,000,000","0 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 20 Aug 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Eleko Ibeju Lekki Lagos","<U+20A6>","6,500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 20 Aug 2020","FLAT / APARTMENT FOR SALE","Chevron Lekki Lagos","<U+20A6>","83,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 03 Sep 2020","BLOCKS OF FLATS HOUSE FOR SALE","Medina Gbagada Lagos","<U+20A6>","75,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 03 Sep 2020","BLOCKS OF FLATS HOUSE FOR SALE","Alhadji ede off Isheri igando Lasu Rd igando LagosIgando Ikotun Igando Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 05 Sep 2020","10 BEDROOM HOTEL/GUEST HOUSE COMMERCIAL PROPERTY FOR SALE","Bodija Ibadan Oyo","<U+20A6>","90,000,000","10 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 12 Sep 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Maryland Lagos","<U+20A6>","65,000,000","4 beds","baths","Toilets"
"Updated 22 Dec 2020, Added 13 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Festac Amuwo Odofin Lagos","<U+20A6>","70,000,000","5 beds","6 baths","6 Toilets"
"Updated 22 Dec 2020, Added 13 Sep 2020","10 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","CMD ROAD/ MAGODO.(FORMER CALEB INTERNATIONAL SCHOOL)Magodo Gra Phase 1 Ojodu Lagos","<U+20A6>","350,000,000","10 beds","10 baths","10 Toilets"
"Updated 23 Dec 2020, Added 11 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikeja Gra Ikeja GRA Ikeja Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 13 Sep 2020","HOUSE FOR SALE","...Surulere Lagos","<U+20A6>","40,000,000","0 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 19 Sep 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Secured estateIkota Lekki Lagos","<U+20A6>","27,000,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 29 Sep 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","OrchidChevron Lekki Lagos","<U+20A6>","43,000,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 29 Sep 2020","BLOCKS OF FLATS HOUSE FOR SALE","Abaranje via ikotunAbaranje Ikotun Igando Lagos","<U+20A6>","8,500,000","0 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 29 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","230,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 09 Oct 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Idera Estate Amule Ipaja Lagos Ipaja Road Ipaja Lagos","<U+20A6>","10,000,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 09 Oct 2020","MIXED USE LAND LAND FOR SALE","Candos Road Baruwa Ipaja Ipaja Road Ipaja Lagos","<U+20A6>","6,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 08 Oct 2020","LAND FOR SALE","Ologolo Lekki Lagos","<U+20A6>","115,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 07 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevy viewChevron Lekki Lagos","<U+20A6>","105,000,000","5 beds","6 baths","6 Toilets"
"Updated 23 Dec 2020, Added 05 Oct 2020","4 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR SALE","Parkview Estate Ikoyi Lagos","<U+20A6>","205,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 29 Oct 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Okota Lagos","<U+20A6>","36,000,000","3 beds","2 baths","3 Toilets"
"Updated 22 Dec 2020, Added 05 Nov 2020","MIXED USE LAND LAND FOR SALE","Isheful Ayobo Ayobo Ipaja Lagos","<U+20A6>","16,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 03 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","2nd Toll Gate Lekki Epe expressway Lekki Lagos","<U+20A6>","52,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 03 Dec 2020","3 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ashipa roadAyobo Ipaja Lagos","<U+20A6>","28,000,000","3 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 09 Dec 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1Lekki Phase 1 Lekki Lagos","<U+20A6>","135,000,000","5 beds","6 baths","6 Toilets"
"Updated 22 Dec 2020, Added 09 Dec 2020","MIXED USE LAND LAND FOR SALE","Oshoroko,Lekki Free Trade ZoneFree Trade Zone Ibeju Lekki Lagos","<U+20A6>","3,375,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 28 Nov 2019","COMMERCIAL LAND LAND FOR SALE","JabiJabi Abuja","<U+20A6>","1,000,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 26 Feb 2020","RESIDENTIAL LAND LAND FOR SALE","Sango Ota Ado Odo Ota Ogun","<U+20A6>","400,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 04 Apr 2020","COMMERCIAL PROPERTY FOR SALE","Ogudu Ogudu Lagos","<U+20A6>","100,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 16 May 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Premier estate,Akuru off Elebu roadAkala Express Ibadan Oyo","<U+20A6>","28,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 04 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Centenary City, Enugu.Enugu Enugu","<U+20A6>","8,500,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 09 Aug 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","4 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 28 Jun 2020","MIXED USE LAND LAND FOR SALE","Soluyi Gbagada Lagos","<U+20A6>","40,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 17 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","55,000,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 19 Jul 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Meniru, Agbani RoadEnugu Enugu","<U+20A6>","75,000,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 18 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","127,000,000","5 beds","baths","Toilets"
"Updated 22 Dec 2020, Added 01 Sep 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Olanrewaju Street, Glory Estate, Ifako, GbagadaIfako Gbagada Gbagada Lagos","<U+20A6>","68,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 08 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Gwarinpa Abuja","<U+20A6>","200,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 07 Sep 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","SARS RdRupkpokwu Port Harcourt Rivers","<U+20A6>","18,000,000","3 beds","2 baths","3 Toilets"
"Updated 22 Dec 2020, Added 16 Sep 2020","BLOCKS OF FLATS HOUSE FOR SALE","Community road ijegun ikotun Ijegun Ikotun Igando Lagos","<U+20A6>","11,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 16 Sep 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Ikosi estate beside Mr Biggs,ikosi road,ketuKetu Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 11 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikeja Gra Ikeja GRA Ikeja Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 17 Sep 2020","5 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Beckley estateOko Oba Agege Lagos","<U+20A6>","25,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 17 Sep 2020","RESIDENTIAL LAND LAND FOR SALE","KuramoBourdillon Ikoyi Lagos","<U+20A6>","650,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 26 Sep 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR SALE","Alapere Ketu Lagos","<U+20A6>","2,000,000","1 beds","1 baths","2 Toilets"
"Updated 22 Dec 2020, Added 01 Sep 2020","MIXED USE LAND LAND FOR SALE","located at Beuna Vista Estate, Orchid Hotel Road, LekkiLekki Lagos","<U+20A6>","65,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 31 Aug 2020","MIXED USE LAND LAND FOR SALE","Ikate Lekki Lagos","<U+20A6>","190,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 27 Aug 2020","COMMERCIAL LAND LAND FOR SALE","McEwen Road yaba Lagos Sabo Yaba Lagos","<U+20A6>","300,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 30 Aug 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Chevy viewChevron Lekki Lagos","<U+20A6>","45,000,000","4 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 03 Sep 2020","10 BEDROOM RESIDENTIAL LAND LAND FOR SALE","Ago Palace Okota Lagos","<U+20A6>","11,000,000","10 beds","baths","Toilets"
"Updated 22 Dec 2020, Added 01 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ladipo bateyeIkeja Gra Ikeja Lagos","<U+20A6>","200,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 02 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Parkview ikoyiParkview Estate Ikoyi Lagos","<U+20A6>","200,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 12 Oct 2020","9 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","abule tailor,abule egbaAbule Egba Abule Egba Lagos","<U+20A6>","16,000,000","9 beds","9 baths","10 Toilets"
"Updated 23 Dec 2020, Added 14 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Lekki Lagos","<U+20A6>","110,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 17 Oct 2020","RESIDENTIAL LAND LAND FOR SALE","Bemil Close Ojodu 4mins drive from Omole phase 1Ojodu Lagos","<U+20A6>","40,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 20 Oct 2020","MIXED USE LAND LAND FOR SALE","Abijo Ajah Lagos","<U+20A6>","16,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 10 Nov 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","65,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 09 Nov 2020","DETACHED BUNGALOW HOUSE FOR SALE","Ketu AlapereKosofe Kosofe Ikosi Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 25 Nov 2020","LAND FOR SALE","Pako Bus stopAkowonjo Alimosho Lagos","<U+20A6>","120,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 26 Nov 2020","1 BEDROOM MINI FLAT STUDIO APARTMENT FLAT / APARTMENT FOR SALE","Oko Addo Sangotedo behind Blenco Suppermarket Sangotedo Lagos","<U+20A6>","12,250,000","1 beds","1 baths","2 Toilets"
"Updated 22 Dec 2020, Added 13 Dec 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","...Agungi Lekki Lagos","<U+20A6>","75,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 18 Dec 2020","4 BEDROOM HOUSE FOR SALE","Banana Island Ikoyi Lagos","<U+20A6>","450,000,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 19 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Wire & Cable Apata IbadanApata Ibadan Oyo","<U+20A6>","16,000,000","5 beds","5 baths","5 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 02 Oct 2019","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","River park estate along airport roadLugbe Abuja","<U+20A6>","80,000,000","4 beds","7 baths","7 Toilets"
"Updated 22 Dec 2020, Added 22 Sep 2019","3 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Airport roadLugbe Abuja","<U+20A6>","40,000,000","3 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 10 Oct 2019","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Omole phase 2 Omole Phase 2 Ojodu Lagos","<U+20A6>","130,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 05 Oct 2019","5 BEDROOM HOUSE FOR SALE","-Oniru Victoria Island Lagos","<U+20A6>","130,000,000","5 beds","7 baths","7 Toilets"
"Updated 22 Dec 2020, Added 30 Jan 2020","2 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Grammar school areaIkorodu Ikorodu Lagos","<U+20A6>","10,500,000","2 beds","2 baths","3 Toilets"
"Updated 22 Dec 2020, Added 11 Feb 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","BESIDE DANGOTE REFINERY IBEJU LEKKI LAGOSFree Trade Zone Ibeju Lekki Lagos","<U+20A6>","7,200,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 02 Aug 2020","FACTORY COMMERCIAL PROPERTY FOR SALE","Italowo ikorodu LagosIkorodu Ikorodu Lagos","<U+20A6>","27,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 16 Aug 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Located at river park estateLugbe Abuja","<U+20A6>","100,000,000","6 beds","7 baths","7 Toilets"
"Updated 22 Dec 2020, Added 27 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Gadua/lokogomaLokogoma Abuja","<U+20A6>","140,000,000,000","5 beds","5 baths","7 Toilets"
"Updated 22 Dec 2020, Added 06 Sep 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Ashi/ Bodija Bodija Ibadan Oyo","<U+20A6>","75,000,000","3 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 06 Sep 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Oketunu,Mokola Adamasingba Ibadan Oyo","<U+20A6>","20,000,000","4 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 20 Dec 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Okegun.Along Leki Epe Express Road After Eleko Junction Ibeju-Lekki Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 06 Sep 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Oketunu,Mokola Adamasingba Ibadan Oyo","<U+20A6>","20,000,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 06 Sep 2020","COMMERCIAL PROPERTY FOR SALE","Market Garden, Old GRAEnugu Enugu","<U+20A6>","55,000,000","0 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 25 Sep 2020","DETACHED DUPLEX HOUSE FOR SALE","Allen Avenue Ikeja Lagos","<U+20A6>","250,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 25 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Gwarinpa Abuja","<U+20A6>","150,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 25 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Sangotedo Ajah Lagos","<U+20A6>","35,000,000","3 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 26 Sep 2020","SHOP IN A MALL COMMERCIAL PROPERTY FOR SALE","Agege -Iju road oyemekun bus stopIju Agege Lagos","<U+20A6>","40,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 05 Oct 2020","5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","175,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 15 Oct 2020","1 BEDROOM MINI FLAT BLOCKS OF FLATS HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","29,000,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 26 Oct 2020","RESIDENTIAL LAND LAND FOR SALE","Estate Adeniyi Jones Ikeja Lagos","<U+20A6>","450,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 09 Aug 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","4 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 01 Nov 2020","MIXED USE LAND LAND FOR SALE","OshogunKetu Lagos","<U+20A6>","30,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 06 Nov 2020","7 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","450,000,000","7 beds","7 baths","8 Toilets"
"Updated 22 Dec 2020, Added 09 Nov 2020","5 BEDROOM HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","280,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 09 Nov 2020","4 BEDROOM HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","70,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 10 Nov 2020","FLAT / APARTMENT FOR SALE","Alapere Kosofe Ikosi Lagos","<U+20A6>","2,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 11 Nov 2020","MIXED USE LAND LAND FOR SALE","Okota Lagos","<U+20A6>","250,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 10 Nov 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Ifesowapo eatate beside seed of life primary school Ologuneru area.Eleyele Ibadan Oyo","<U+20A6>","9,000,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 11 Nov 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Second toll gateChevron Lekki Lagos","<U+20A6>","35,000,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 18 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Orchid roadChevron Lekki Lagos","<U+20A6>","65,000,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 24 Nov 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","...Ogudu Gra Ogudu Lagos","<U+20A6>","85,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 23 Nov 2020","BLOCKS OF FLATS HOUSE FOR SALE","Off Omitoro bus stop Elepe-ijede Ijede Ikorodu Lagos","<U+20A6>","18,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 14 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Lekki Lagos","<U+20A6>","110,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 02 Dec 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Agara estate off tipper garageAkala Express Ibadan Oyo","<U+20A6>","17,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 02 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","48,000,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 02 Dec 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","110,000,000","6 beds","7 baths","7 Toilets"
"Updated 22 Dec 2020, Added 07 Dec 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","...Awoyaya Ajah Lagos","<U+20A6>","70,000,000","4 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 07 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","270,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 09 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","120,000,000","5 beds","6 baths","Toilets"
"Updated 22 Dec 2020, Added 08 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Thomas Estate Ajah Lagos","<U+20A6>","60,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 08 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikota estateIkota Lekki Lagos","<U+20A6>","47,000,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 09 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","65,000,000","5 beds","6 baths","Toilets"
"Updated 23 Dec 2020, Added 06 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","... Lekki Phase 1 Lekki Lagos","<U+20A6>","320,000,000","5 beds","6 baths","7 Toilets"
"Updated 22 Dec 2020, Added 11 Dec 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Off busola Durusimi EttiLekki Phase 1 Lekki Lagos","<U+20A6>","135,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 16 Dec 2020","COMMERCIAL LAND LAND FOR SALE","Vulginizer bustopEgbeda Alimosho Lagos","<U+20A6>","19,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 18 Dec 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","MoreketeIgbogbo Ikorodu Lagos","<U+20A6>","9,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 13 Oct 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Located at environmentalLugbe Abuja","<U+20A6>","16,000,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 18 Oct 2020","RESIDENTIAL LAND LAND FOR SALE","Nike Road Enugu Enugu","<U+20A6>","8,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 24 Oct 2020","COMMERCIAL LAND LAND FOR SALE","Ogunnusi Road Omole Phase 1 Ojodu Lagos","<U+20A6>","1,200,000,000","0 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 25 Oct 2020","4 BEDROOM FLAT / APARTMENT FOR SALE","Urgent sales 4 bedroom apartment, 2 sitting rooms, a study room, kitchen with a store, all rooms en-suit with water heater. With another 2bedroom all ensuite on a 3 plot of land at akure sagari estate nice environment secure area Akure Ondo","<U+20A6>","35,000,000","4 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 02 Nov 2020","LAND FOR SALE","Along Agidingbi ikeja LagosAgidingbi Ikeja Lagos","<U+20A6>","5,000,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 04 Nov 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Agungi Lekki Lagos","<U+20A6>","70,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 09 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","220,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 09 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","240,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 16 Oct 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","... Ilasan Lekki Lagos","<U+20A6>","65,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 09 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","54,000,000","5 beds","5 baths","6 Toilets"
"Updated 22 Dec 2020, Added 10 Nov 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Grammar school roadIkorodu Ikorodu Lagos","<U+20A6>","32,000,000","3 beds","3 baths","4 Toilets"
