"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Updated 19 Dec 2020, Added 19 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","100,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 18 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","100,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 17 Jul 2020","4 BEDROOM PENTHOUSE FLAT / APARTMENT FOR SALE","Old Ikoyi Ikoyi Lagos","<U+20A6>","400,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 06 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","320,000,000","5 beds","6 baths","7 Toilets"
"Updated 19 Dec 2020, Added 13 Oct 2019","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Banana Island Ikoyi Lagos","<U+20A6>","270,000,000","4 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 09 Aug 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","4 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 08 Aug 2020","INDUSTRIAL LAND LAND FOR SALE","Industrial AreaAmuwo Odofin Amuwo Odofin Lagos","<U+20A6>","1,700,000,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 20 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Old Ikoyi Ikoyi Lagos","<U+20A6>","200,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 12 Dec 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","happyland estate ajahOff Lekki Epe Expressway Ajah Lagos","<U+20A6>","38,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR SALE","Horizon 2 EstateIkate Lekki Lagos","<U+20A6>","36,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 22 Sep 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","2nd toll gateLekki Phase 2 Lekki Lagos","<U+20A6>","52,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 08 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","320,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 09 Oct 2020","MIXED USE LAND LAND FOR SALE","Ajao estate IsoloAjao Estate Isolo Lagos","<U+20A6>","35,000,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 25 Aug 2020","SHOP COMMERCIAL PROPERTY FOR SALE","Dape, after Julius Berger Lifecamp Life Camp Abuja","<U+20A6>","250,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR SALE","Eric Moore Surulere Lagos","<U+20A6>","35,000,000","2 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","COMMERCIAL LAND LAND FOR SALE","Opposite Dabras HotelWuse 2 Abuja","<U+20A6>","1,500,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 03 Sep 2020","5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikate Lekki Lagos","<U+20A6>","200,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 04 Oct 2019","RESIDENTIAL LAND LAND FOR SALE","Mayinre Road, Onikonkon TownEleranigbe Ibeju Lekki Lagos","<U+20A6>","2,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 04 Oct 2019","RESIDENTIAL LAND LAND FOR SALE","Epe Resorts and SpaEpe Road Epe Lagos","<U+20A6>","1,300,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 02 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Pearl Gardens Estate Monastery road Sangotedo Lagos","<U+20A6>","38,800,000","4 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 10 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa LONDON Osapa London Lekki Lagos","<U+20A6>","320,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","AgungiAgungi Lekki Lagos","<U+20A6>","68,000,000","4 beds","5 baths","Toilets"
"Updated 19 Dec 2020, Added 10 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Road 3 ikota villa estate Ikota Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 12 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ajao Estate Isolo. Lagos MainlandAjao Estate Isolo Lagos","<U+20A6>","55,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","White Gate Estate Along Orchid Hotel Road 5 Munite Drive From the ExpressOsapa London Lekki Lagos","<U+20A6>","26,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 02 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Off kusenla road lekkiIkate Lekki Lagos","<U+20A6>","72,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","220,000,000","5 beds","6 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Oct 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","52,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 26 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","ChevronChevron Lekki Lagos","<U+20A6>","55,000,000","4 beds","5 baths","Toilets"
"Updated 19 Dec 2020, Added 20 Nov 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Ajah Lagos","<U+20A6>","23,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 08 Sep 2020","5 BEDROOM HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","220,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 01 Oct 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Off chevron drive lekki Lagos Chevron Lekki Lagos","<U+20A6>","50,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","MIXED USE LAND LAND FOR SALE","Lepia, Ibeju Lekki Mega City, After Eleko, Before La Campaigne TropicanaEleko Ibeju Lekki Lagos","<U+20A6>","3,000,000","beds","baths","Toilets"
"Updated 17 Dec 2020, Added 09 Nov 2020","MIXED USE LAND LAND FOR SALE","Behind House on the rock churchIkate Lekki Lagos","<U+20A6>","650,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 25 Nov 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikota Ikota Lekki Lagos","<U+20A6>","65,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 05 Oct 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Mojisola onikoyiMojisola Onikoyi Estate Ikoyi Lagos","<U+20A6>","240,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","COMMERCIAL LAND LAND FOR SALE","Prosperity Gardens Phase 1 Oba Opposite Anambra International MarketOnitsha South Anambra","<U+20A6>","2,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 02 Nov 2020","7 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikoyi Lagos","<U+20A6>","1,000,000,000","7 beds","7 baths","8 Toilets"
"Updated 19 Dec 2020, Added 11 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","160,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki county homes Ikota Lekki Lagos","<U+20A6>","90,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","RESIDENTIAL LAND LAND FOR SALE","4 Minutes From La Campagne Tropicana, After Lekki Free Trade ZoneLacampaigne Tropicana Ibeju Lekki Lagos","<U+20A6>","1,300,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 16 Oct 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","... Ilasan Lekki Lagos","<U+20A6>","65,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 14 Dec 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","-Ikota Lekki Lagos","<U+20A6>","48,000,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 23 Sep 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikota lekki lagos state Nigeria Ikota Lekki Lagos","<U+20A6>","42,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Eric Moore Surulere Lagos","<U+20A6>","55,000,000","3 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 09 Nov 2020","5 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","300,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 17 Dec 2020","8 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","VILLAAsokoro Abuja","<U+20A6>","600,000,000","8 beds","8 baths","9 Toilets"
"Updated 19 Dec 2020, Added 17 May 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Mojisola Onikoyi Estate Ikoyi Lagos","<U+20A6>","145,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 23 Sep 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikoyi Lagos","<U+20A6>","1,300,000,000","6 beds","6 baths","7 Toilets"
"Updated 19 Dec 2020, Added 17 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikota lekki lagos Ikota Lekki Lagos","<U+20A6>","42,000,000","4 beds","baths","4 Toilets"
"Updated 19 Dec 2020, Added 03 Sep 2020","5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikate Lekki Lagos","<U+20A6>","240,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 20 Nov 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Ajah Lagos","<U+20A6>","23,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 05 Jun 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Alternative road Chevron lekki lagos state Nigeria Chevron Lekki Lagos","<U+20A6>","54,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 05 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Pinnock Beach EstateOsapa London Lekki Lagos","<U+20A6>","280,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 30 Nov 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Osapa LONDON Osapa London Lekki Lagos","<U+20A6>","38,000,000","3 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 13 Dec 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","Lekki second toll gate lekkiLekki Lagos","<U+20A6>","68,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 03 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikate Lekki Lagos","<U+20A6>","210,000,000","5 beds","5 baths","Toilets"
"Updated 19 Dec 2020, Added 11 Nov 2020","TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","70,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 03 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London lekkiOsapa London Lekki Lagos","<U+20A6>","210,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Platium way by NICON town ikate elegushiIkate Lekki Lagos","<U+20A6>","80,000,000","4 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 11 Oct 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ajao estate Isolo.Lagos MainlandAjao Estate Isolo Lagos","<U+20A6>","60,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 03 Nov 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Adjacent the popular and most talked about AMEN ESTATE Eleko Ibeju Lekki Lagos","<U+20A6>","11,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 04 Jun 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikate Elegushi lekki Lagos state Nigeria Ikate Lekki Lagos","<U+20A6>","75,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 11 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikeja Gra Ikeja GRA Ikeja Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 22 Sep 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","115,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 17 Dec 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","45,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 14 Dec 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","Eleganza bus stop, by lekki second toll gate. LEKKILekki Lagos","<U+20A6>","53,000,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 04 Oct 2019","RESIDENTIAL LAND LAND FOR SALE","Oriba Eleranigbe Ibeju Lekki Lagos","<U+20A6>","750,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","2 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ilasan, behind Romey Gardens Opposite NICON Town,Lekki,Lagos.Lekki Phase 1 Lekki Lagos","<U+20A6>","35,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 08 Jun 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Alternative road Chevron lekki lagos state Nigeria Chevron Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Near Oral Estate, CHEVRON 2nd Toll Gate, Lekki, EleganzaLekki Phase 1 Lekki Lagos","<U+20A6>","55,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 05 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","200,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 05 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","IkateIkate Lekki Lagos","<U+20A6>","80,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 20 Nov 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Ajah Lagos","<U+20A6>","23,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 30 Nov 2020","4 BEDROOM SERVICED RESIDENTIAL LAND LAND FOR SALE","Life Camp Abuja","<U+20A6>","5,000,000","4 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 02 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Off Chevron drive lekkiChevron Lekki Lagos","<U+20A6>","55,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR SALE","Osapa london lekkiOsapa London Lekki Lagos","<U+20A6>","40,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 26 Nov 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Life Camp Abuja","<U+20A6>","17,500,000","3 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 01 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Off chevron drive lekki Lagos Chevron Lekki Lagos","<U+20A6>","80,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 04 Dec 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","IlasanIkate Lekki Lagos","<U+20A6>","65,000,000","4 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 26 Oct 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","After the 2nd Toll gate at Chevron, Ikota, Lekki, Opposite Lekki County HomesLekki Phase 1 Lekki Lagos","<U+20A6>","45,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","RESIDENTIAL LAND LAND FOR SALE","Okun Ise/Folu, After Eleko Town, Exactly 6 minutes from La Campaigne Tropicana Beach ResortLacampaigne Tropicana Ibeju Lekki Lagos","<U+20A6>","1,800,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 20 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","IkotaIkota Lekki Lagos","<U+20A6>","95,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 09 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Pinnock Beach EstateOsapa London Lekki Lagos","<U+20A6>","200,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 20 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Old Ikoyi Ikoyi Lagos","<U+20A6>","200,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 14 Dec 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","Lekki Second Toll Gate, lekki LagosLekki Lagos","<U+20A6>","70,000,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 13 Dec 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikate Lekki Lagos","<U+20A6>","70,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 14 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevron Chevron Lekki Lagos","<U+20A6>","120,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 15 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Southern view estate Chevron Lekki Lagos","<U+20A6>","40,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 10 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Gaduwa District. Gaduwa Abuja","<U+20A6>","230,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 05 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Agungi Lekki Lagos","<U+20A6>","80,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 27 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Life Camp Abuja","<U+20A6>","45,000,000","5 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 10 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Chevron lekki Chevron Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","RESIDENTIAL LAND LAND FOR SALE","Igando Orudu Town, Befor La Campaigne Tropicana, few minutes from Eleko Beach, Ibeju LekkiEleko Ibeju Lekki Lagos","<U+20A6>","3,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 09 Aug 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","4 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 27 Oct 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Close to World oilIkate Lekki Lagos","<U+20A6>","61,000,000","4 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Oct 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Vgc Lekki Lagos","<U+20A6>","47,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Chevron Chevron Lekki Lagos","<U+20A6>","120,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 06 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Alternative road Chevron Lekki Lagos","<U+20A6>","3,500,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 23 Nov 2020","DETACHED DUPLEX HOUSE FOR SALE","By Berger yard Lifecamp Life Camp Abuja","<U+20A6>","45,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 27 Oct 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ikota Lekki Lagos","<U+20A6>","50,000,000","4 beds","4 baths","6 Toilets"
"Updated 19 Dec 2020, Added 25 Aug 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","...Dakibiyu Abuja","<U+20A6>","35,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 28 Feb 2020","MIXED USE LAND LAND FOR SALE","Ise TownLacampaigne Tropicana Ibeju Lekki Lagos","<U+20A6>","1,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 27 Aug 2020","RESIDENTIAL LAND LAND FOR SALE","Ibeju TownEleko Ibeju Lekki Lagos","<U+20A6>","1,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 26 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","300,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 06 Oct 2020","DETACHED DUPLEX HOUSE FOR SALE","-Chevron Lekki Lagos","<U+20A6>","75,000,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 05 Oct 2020","4 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR SALE","Parkview Estate Ikoyi Lagos","<U+20A6>","205,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 15 Sep 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ajah Lagos","<U+20A6>","45,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 23 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Diamond Estate Awoyoy Close To Mayfair GardenAwoyaya Ajah Lagos","<U+20A6>","7,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Oniru estates Victoria island Oniru Victoria Island Lagos","<U+20A6>","125,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 02 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki phase 1Lekki Phase 1 Lekki Lagos","<U+20A6>","320,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Osapa london lekkiOsapa London Lekki Lagos","<U+20A6>","40,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 04 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","SangotedoSangotedo Ajah Lagos","<U+20A6>","40,000,000","3 beds","3 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Eric Moore Surulere Lagos","<U+20A6>","50,000,000","3 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Chevron alternative route lekkiChevron Lekki Lagos","<U+20A6>","62,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 30 Aug 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Ikorodu Ikorodu Lagos","<U+20A6>","43,000,000","1 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 17 Dec 2020","RESIDENTIAL LAND LAND FOR SALE","Orchid Road, LafiajiChevron Lekki Lagos","<U+20A6>","20,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 09 Dec 2020","MIXED USE LAND LAND FOR SALE","Ebeano areaLekki Phase 1 Lekki Lagos","<U+20A6>","1,900,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Opposite game villageKaura (games Village) Abuja","<U+20A6>","170,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 23 Sep 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","135,000,000","4 beds","4 baths","Toilets"
"Updated 19 Dec 2020, Added 27 Nov 2020","BLOCKS OF FLATS HOUSE FOR SALE","Life Camp Abuja","<U+20A6>","12,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 11 Dec 2020","RESIDENTIAL LAND LAND FOR SALE","Idu Abuja","<U+20A6>","60,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 21 Sep 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ajah lekki lagos state Nigeria Lekki Phase 2 Lekki Lagos","<U+20A6>","52,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 25 Jul 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki county home ikota lekki lagos state Nigeria Ikota Lekki Lagos","<U+20A6>","120,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 02 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","85,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 28 Feb 2020","RESIDENTIAL LAND LAND FOR SALE","Behind ShopriteMonastery Road Sangotedo Lagos","<U+20A6>","7,000,000","0 beds","0 baths","0 Toilets"
