"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Added 19 Dec 2020","4 BEDROOM MASSIONETTE HOUSE FOR RENT","Banana Island Ikoyi Lagos","<U+20A6>","10,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 19 Dec 2020","FLAT / APARTMENT FOR RENT","Ago Palace Okota Lagos","<U+20A6>","900,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 19 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ago Palace Okota Lagos","<U+20A6>","1,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 19 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Amuwo Odofin Amuwo Odofin Lagos","<U+20A6>","800,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 19 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Amuwo Odofin Amuwo Odofin Lagos","<U+20A6>","1,000,000","3 beds","3 baths","4 Toilets"
"Added 19 Dec 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Elere Elehinmeta Apata Apata Ibadan Oyo","<U+20A6>","300,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 19 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ago Palace Okota Lagos","<U+20A6>","800,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 19 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Ago Palace Okota Lagos","<U+20A6>","700,000","2 beds","2 baths","3 Toilets"
"Added 19 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ibeju Lekki Lagos","<U+20A6>","800,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 05 Oct 2020","4 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR SALE","Parkview Estate Ikoyi Lagos","<U+20A6>","205,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Aug 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR RENT","4 UMUKOROSHE CLOSE, SHELL ESTATE. SATELLITE TOWN, LAGOS.Satellite Town Amuwo Odofin Lagos","<U+20A6>","750,000","4 beds","2 baths","2 Toilets"
"Added 19 Dec 2020","10 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Near Amuwo Odofin shoprite Amuwo Odofin Amuwo Odofin Lagos","<U+20A6>","4,000,000","10 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 17 Nov 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","Lekki Lagos","<U+20A6>","350,000","1 beds","1 baths","1 Toilets"
"Added 19 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","Akobo Ibadan Oyo","<U+20A6>","350,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ilasan Ilasan Lekki Lagos","<U+20A6>","2,000,000","3 beds","4 baths","3 Toilets"
"Added 19 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Waterintake road,maigeroChikun Kaduna","<U+20A6>","280,000","1 beds","1 baths","1 Toilets"
"Added 19 Dec 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR RENT","Marshy Hill Estate Akins Bustop Addo road Ajah Lagos Ado Ajah Lagos","<U+20A6>","1,200,000","3 beds","3 baths","4 Toilets"
"Added 19 Dec 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","Esfort Estate Addo road Ajah Lagos Ado Ajah Lagos","<U+20A6>","650,000","1 beds","1 baths","1 Toilets"
"Added 19 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Esfort Estate Addo road Ajah Lagos Ado Ajah Lagos","<U+20A6>","700,000","1 beds","1 baths","1 Toilets"
"Added 19 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Within an estate at Adeniyi jonesAdeniyi Jones Ikeja Lagos","<U+20A6>","3,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","FEMI AKINMADE CLOSEAdo Ajah Lagos","<U+20A6>","1,000,000","3 beds","baths","Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 04 Dec 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Ikate Lekki Lagos","<U+20A6>","5,000,000","3 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 11 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Meridian estateApata Ibadan Oyo","<U+20A6>","350,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 28 Sep 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Banana Island Ikoyi Lagos","<U+20A6>","17,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 14 Nov 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Off Kusenla road Ikate Lekki Lagos Ikate Lekki Lagos","<U+20A6>","5,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 13 Nov 2020","SCHOOL COMMERCIAL PROPERTY FOR RENT","Residential estate near shopriteAmuwo Odofin Amuwo Odofin Lagos","<U+20A6>","4,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","1 BEDROOM MINI FLAT SHOP COMMERCIAL PROPERTY FOR RENT","Omorere JohnsonLekki Phase 1 Lekki Lagos","<U+20A6>","1,500,000","1 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 17 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Arapaja Odo Ona Ibadan Oyo","<U+20A6>","400,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 16 Dec 2020","2 BEDROOM DETACHED BUNGALOW HOUSE FOR RENT","Elepe, Ojoo .Ojoo Ibadan Oyo","<U+20A6>","250,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 02 Jun 2020","4 BEDROOM HOUSE FOR RENT","Banana Island Ikoyi Lagos","<U+20A6>","14,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 02 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Pearl Gardens Estate Monastery road Sangotedo Lagos","<U+20A6>","38,800,000","4 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 10 Dec 2020","2 BEDROOM SEMI DETACHED BUNGALOW HOUSE FOR RENT","VON axisLugbe Abuja","<U+20A6>","1,000,000","2 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 07 Sep 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Off ayimde akinmadeLekki Phase 1 Lekki Lagos","<U+20A6>","4,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 25 Aug 2019","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Wuse zone6Wuse 1 Abuja","<U+20A6>","3,500,000","1 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Kapuwa FHA LugbeLugbe Abuja","<U+20A6>","550,000","1 beds","2 baths","2 Toilets"
"Updated 19 Dec 2020, Added 15 Dec 2020","2 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT","By Access Bank Ado RoadAdo Ajah Lagos","<U+20A6>","1,000,000","2 beds","baths","3 Toilets"
"Updated 19 Dec 2020, Added 17 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Nice and Secure Estate Agungi LekkiAgungi Lekki Lagos","<U+20A6>","2,500,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 15 Dec 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR RENT","Sangotedo Ajah Lagos","<U+20A6>","1,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 21 Oct 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","GRA SagamuSagamu Sagamu Ogun","<U+20A6>","3,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 12 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","cokerCoker Road Ilupeju Lagos","<U+20A6>","6,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","2 BEDROOM SEMI DETACHED BUNGALOW HOUSE FOR RENT","VON/TRADEMOORE axisLugbe Abuja","<U+20A6>","800,000","2 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 21 Jul 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Riverview Estate, OPIC IsheriIfo Ogun","<U+20A6>","5,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 28 Nov 2020","1 BEDROOM MINI FLAT SHARED APARTMENT FLAT / APARTMENT FOR RENT","Dockville Estate by Fidelity bankBadore Ajah Lagos","<U+20A6>","250,000","1 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","3 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT","Aguda(ogba) Ogba Lagos","<U+20A6>","1,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 14 Sep 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Ewusi Street, Makun SagamuOde Lemo Sagamu Ogun","<U+20A6>","12,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 16 Oct 2020","5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","by Bashir ShittuMagodo Gra Phase 2 Kosofe Ikosi Lagos","<U+20A6>","5,000,000","5 beds","6 baths","6 Toilets"
"Updated 19 Dec 2020, Added 09 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","Ologolo Lekki Lagos","<U+20A6>","3,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 11 Nov 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Elewuro AkoboAkobo Ibadan Oyo","<U+20A6>","250,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","3 BEDROOM HOUSE FOR RENT","Denro/Ishsasi area (Ogun State side of Ojodu Berger)Berger Ojodu Lagos","<U+20A6>","350,000","3 beds","2 baths","2 Toilets"
"Updated 19 Dec 2020, Added 13 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Victoria Island Lagos","<U+20A6>","12,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 02 Oct 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","...Oribanwa Ibeju Lekki Lagos","<U+20A6>","800,000","3 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 10 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","chevron Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 25 Aug 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Old Ikoyi Ikoyi Lagos","<U+20A6>","8,000,000","4 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","7 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","Victory Estate Thomas Estate Ajah Lagos","<U+20A6>","4,000,000","7 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 10 Dec 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","Mega mound Estate Ikota Lekki Lagos","<U+20A6>","3,500,000","4 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 10 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","...Chevron Lekki Lagos","<U+20A6>","4,000,000","4 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 02 Oct 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Oribanwa Ibeju Lekki Lagos","<U+20A6>","800,000","3 beds","4 baths","4 Toilets"
"Updated 19 Dec 2020, Added 20 Jul 2020","3 BEDROOM MASSIONETTE HOUSE FOR RENT","RoadBanana Island Ikoyi Lagos","<U+20A6>","15,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","Ologolo Lekki Lagos","<U+20A6>","3,500,000","4 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 13 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Eko Hotel AxisVictoria Island Lagos","<U+20A6>","12,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 30 Nov 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Life campLife Camp Abuja","<U+20A6>","5,000,000","4 beds","5 baths","Toilets"
"Updated 19 Dec 2020, Added 03 Oct 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","maryland estateLsdpc Maryland Estate Maryland Lagos","<U+20A6>","3,500,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 11 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Market SquareAgo Palace Okota Lagos","<U+20A6>","1,500,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 23 Nov 2020","MINI FLAT FLAT / APARTMENT FOR RENT","Lekki Central Estate, Maruwa, Lekki Phase 1Lekki Phase 1 Lekki Lagos","<U+20A6>","1,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 22 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","...Parkview Estate Ikoyi Lagos","<U+20A6>","3,700,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Ikate Lekki Lagos","<U+20A6>","4,500,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 05 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","Osapa LondonOsapa London Lekki Lagos","<U+20A6>","3,500,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 23 Nov 2019","5 BEDROOM DUPLEX FOR RENT","ooooMagodo Gra Phase 2 Kosofe Ikosi Lagos","<U+20A6>","3,000,000","5 beds","5 baths","6 Toilets"
"Updated 19 Dec 2020, Added 05 Dec 2020","WAREHOUSE COMMERCIAL PROPERTY FOR RENT","-Onipanu Shomolu Lagos","<U+20A6>","800,000","0 beds","0 baths","0 Toilets"
"Updated 19 Dec 2020, Added 14 Dec 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","...Abraham Adesanya Estate Ajah Lagos","<U+20A6>","1,500,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 28 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","-Igbo efonIlasan Lekki Lagos","<U+20A6>","5,000,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 03 Nov 2020","2 BEDROOM DETACHED BUNGALOW HOUSE FOR RENT","Lekki Phase 1 Lekki Lagos","<U+20A6>","2,300,000","2 beds","2 baths","2 Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR SALE","Off General Paints Bus Stop Abraham adesanya estate Ajah Lagos","<U+20A6>","17,500,000","1 beds","1 baths","2 Toilets"
"Updated 19 Dec 2020, Added 22 Nov 2020","3 BEDROOM HOUSE FOR RENT","Parkview, IkoyiParkview Estate Ikoyi Lagos","<U+20A6>","3,700,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 22 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","off funsho Martin Street Parkview IkoyiParkview Estate Ikoyi Lagos","<U+20A6>","4,000,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 25 Nov 2020","1 BEDROOM MINI FLAT SHARED APARTMENT FLAT / APARTMENT FOR RENT","Even Estate by Ado round aboutBadore Ajah Lagos","<U+20A6>","250,000","1 beds","baths","Toilets"
"Updated 19 Dec 2020, Added 14 Oct 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Ago Palace Okota Lagos","<U+20A6>","750,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 10 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Oral estate Oral Estate Lekki Lagos","<U+20A6>","2,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 22 Feb 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Awolowo Road Ikoyi Lagos","<U+20A6>","30,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 01 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Back of NTA G R AAsaba Delta","<U+20A6>","800,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 06 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","...Ikota Lekki Lagos","<U+20A6>","3,500,000","5 beds","5 baths","5 Toilets"
"Updated 19 Dec 2020, Added 14 Dec 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Liberty Academy Akala Express Ibadan Oyo","<U+20A6>","350,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","FLAT / APARTMENT FOR RENT","Lekki Phase 1 Lekki Lagos","<U+20A6>","1,800,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 09 Nov 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Rumens StreetBourdillon Ikoyi Lagos","<U+20A6>","6,000,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 01 Oct 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT","Off admiralty way Lekki Phase 1 Lekki Lagos","<U+20A6>","2,500,000","1 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 24 Nov 2020","3 BEDROOM SEMI DETACHED BUNGALOW HOUSE FOR RENT","Apo district by Legislative quartersApo Abuja","<U+20A6>","3,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 30 Nov 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Salem back of elevation church Ilasan Lekki Lagos","<U+20A6>","1,500,000","1 beds","1 baths","2 Toilets"
"Updated 19 Dec 2020, Added 15 Dec 2020","SEMI DETACHED BUNGALOW HOUSE FOR RENT","Lekki Phase 2 Lekki Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 11 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ago PalaceAgo Palace Okota Lagos","<U+20A6>","950,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 16 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Westwood estate Badore Ajah Lagos","<U+20A6>","1,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 17 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Ikeja Gra Ikeja Lagos","<U+20A6>","3,000,000","2 beds","2 baths","3 Toilets"
"Updated 19 Dec 2020, Added 02 Dec 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Isheri Egbe Idimu Lagos","<U+20A6>","500,000","2 beds","2 baths","2 Toilets"
"Updated 19 Dec 2020, Added 15 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Marcity,Off Alhaja AgbekeAgo Palace Okota Lagos","<U+20A6>","650,000","2 beds","2 baths","3 Toilets"
"Updated 23 Dec 2020, Added 15 Mar 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Yaba Gra Abule-Oja Yaba Lagos","<U+20A6>","45,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 26 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Chevron Lekki Lagos","<U+20A6>","2,500,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 26 Nov 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT","Chevy view estate, off chevron driveChevron Lekki Lagos","<U+20A6>","1,500,000","1 beds","2 baths","Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Kapuwa FHA Lugbe Lugbe Abuja","<U+20A6>","750,000","2 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 02 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Off palace roadOniru Victoria Island Lagos","<U+20A6>","2,500,000","1 beds","1 baths","2 Toilets"
"Updated 19 Dec 2020, Added 15 Aug 2020","4 BEDROOM HOUSE FOR RENT","Chevron Lekki Lagos","<U+20A6>","3,500,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 16 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Kaura district by games villageKaura (games Village) Abuja","<U+20A6>","2,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 14 Dec 2020","4 BEDROOM HOUSE FOR RENT","Alhaji Folami Street, Off Mobil RoadLekki Phase 2 Lekki Lagos","<U+20A6>","2,500,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Dec 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","4th Floor, Tower C Churchgate Plaza, AO Cadastral Zone Constitution Avenue, Central Business DistrictCentral Area Abuja","<U+20A6>","524,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 08 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","LCCChevron Lekki Lagos","<U+20A6>","4,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 27 Nov 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Ikorodu RoadOnipanu Shomolu Lagos","<U+20A6>","1,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 04 Dec 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Ikeja Gra Ikeja Lagos","<U+20A6>","4,000,000","4 beds","5 baths","5 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 03 Dec 2020","MINI FLAT FLAT / APARTMENT FOR RENT","Nice EstateOsapa London Lekki Lagos","<U+20A6>","1,500,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 17 Dec 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","OmolayoAkobo Ibadan Oyo","<U+20A6>","800,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 03 Nov 2020","FLAT / APARTMENT FOR RENT","RemlekBadore Ajah Lagos","<U+20A6>","1,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 06 Dec 2020","3 BEDROOM TERRACED BUNGALOW HOUSE FOR RENT","No 17,Adekunle street Alafara off idi ishin nihort road ibadanIbadan North West Ibadan Oyo","<U+20A6>","400,000","3 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 13 Dec 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","Mobil roadIlaje Ajah Lagos","<U+20A6>","3,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 18 Nov 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Guzape DistrictGuzape Abuja","<U+20A6>","4,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 10 Oct 2020","4 BEDROOM HOUSE FOR RENT","Oral Estate Lekki Lagos","<U+20A6>","3,500,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 15 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Unity Estate,Ago PalaceAgo Palace Okota Lagos","<U+20A6>","800,000","2 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 13 Dec 2020","WAREHOUSE COMMERCIAL PROPERTY FOR RENT","IduIdu Abuja","<U+20A6>","80,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 06 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","... Lekki Phase 1 Lekki Lagos","<U+20A6>","320,000,000","5 beds","6 baths","7 Toilets"
"Updated 19 Dec 2020, Added 27 Nov 2020","4 BEDROOM STUDIO APARTMENT FLAT / APARTMENT FOR RENT","19, green gate estate, Oluyole estateOluyole Estate Ibadan Oyo","<U+20A6>","1,000,000","4 beds","4 baths","5 Toilets"
"Updated 19 Dec 2020, Added 04 Dec 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Jabi by lento Jabi Abuja","<U+20A6>","30,000,000","2 beds","3 baths","3 Toilets"
"Updated 19 Dec 2020, Added 24 Sep 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Expressway opposite Royal Gardens Estate Ajiwe Ajah Lagos","<U+20A6>","4,000,000","beds","baths","Toilets"
"Updated 19 Dec 2020, Added 16 Oct 2020","3 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Lekki- Epe Express way/Olokonla Bus StopOlokonla Ajah Lagos","<U+20A6>","800,000","3 beds","1 baths","1 Toilets"
"Updated 19 Dec 2020, Added 06 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","No 12,banklin street off iwo road Olodo ibadanIwo Rd Ibadan Oyo","<U+20A6>","300,000","1 beds","1 baths","2 Toilets"
"Updated 19 Dec 2020, Added 20 Aug 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Southern view estateIkota Lekki Lagos","<U+20A6>","2,000,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 07 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Near Lekki Atlantic GardensAbraham Adesanya Estate Ajah Lagos","<U+20A6>","800,000","3 beds","3 baths","4 Toilets"
"Updated 19 Dec 2020, Added 16 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","...Ibeju Lekki Lagos","<U+20A6>","700,000","1 beds","1 baths","2 Toilets"
