"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Added 02 Jul 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Airport Road Lugbe, opposite Dunamis Hqtrs, 2mins drive from the express Lugbe Abuja","<U+20A6>","45,000,000","5 beds","5 baths","6 Toilets"
"Added 02 Jul 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","3 Metropolitan Crescent, Tudun Wada GRAJos North Plateau","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Added 02 Jul 2020","4 BEDROOM HOUSE FOR SALE","18 Fred Anyiam street off AdelabuAdelabu Surulere Lagos","<U+20A6>","80,000,000","4 beds","4 baths","5 Toilets"
"Added 02 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Eziobodo in Umuezeala community Owerri Imo","<U+20A6>","1,200,000","beds","baths","Toilets"
"Added 02 Jul 2020","2 BEDROOM MINI FLAT FLAT / APARTMENT FOR SALE","Akala Road, Oke Ibadan, Akobo.Akobo Ibadan Oyo","<U+20A6>","18,000,000","2 beds","2 baths","3 Toilets"
"Updated 02 Jul 2020, Added 09 Jun 2020","3 BEDROOM HOUSE FOR SALE","Sangotedo Lagos","<U+20A6>","30,000,000","3 beds","4 baths","4 Toilets"
"Added 02 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Lekki-Epe ExpresswayEpe Road Epe Lagos","<U+20A6>","6,500,000","beds","baths","Toilets"
"Updated 02 Jul 2020, Added 06 Apr 2020","MIXED USE LAND LAND FOR SALE","Alabata Abeokuta Ogun","<U+20A6>","250,000","beds","baths","Toilets"
"Updated 02 Jul 2020, Added 08 Apr 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Iyana OffaIwo Rd Ibadan Oyo","<U+20A6>","5,500,000","3 beds","2 baths","2 Toilets"
"Updated 24 Dec 2020, Added 08 Jun 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Taiye Olowu Street Off Victoria Arobieke. Lekki Phase 1 Lekki Lagos","<U+20A6>","50,000,000","1 beds","1 baths","2 Toilets"
"Updated 02 Jul 2020, Added 27 Mar 2020","4 BEDROOM FLAT / APARTMENT FOR SALE","Journalist EstateArepo Arepo Ogun","<U+20A6>","35,000,000,000","4 beds","baths","Toilets"
"Added 01 Jul 2020","3 BEDROOM SCHOOL COMMERCIAL PROPERTY FOR SALE","Akilo close AkiloOgba Industrial Ogba Lagos","<U+20A6>","4,000,000","3 beds","3 baths","3 Toilets"
"Added 01 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Behind Maraba modern market along MTN estateMararaba Abuja","<U+20A6>","60,000,000","beds","baths","Toilets"
"Added 01 Jul 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Pegi, Kuje Area councilKuje Abuja","<U+20A6>","8,000,000","3 beds","3 baths","4 Toilets"
"Added 01 Jul 2020","3 BEDROOM HOUSE FOR SALE","Ajiwe Ajah Lagos","<U+20A6>","25,000,000","3 beds","3 baths","4 Toilets"
"Added 01 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Sokoto roadAgbara Agbara Igbesa Ogun","<U+20A6>","3,000,000","beds","baths","Toilets"
"Added 01 Jul 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Ifo Ifo Ogun","<U+20A6>","30,000,000","3 beds","4 baths","4 Toilets"
"Added 01 Jul 2020","LAND FOR SALE","Okuju new site, behind Lagos state Rice demonstrationBadagry Badagry Lagos","<U+20A6>","6,000,000","beds","baths","Toilets"
"Added 01 Jul 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","ElekoFree Trade Zone Ibeju Lekki Lagos","<U+20A6>","13,000,000","beds","baths","Toilets"
"Added 01 Jul 2020","MIXED USE LAND LAND FOR SALE","Mobolaji JohnsonLekki Phase 1 Lekki Lagos","<U+20A6>","220,000,000","beds","baths","Toilets"
"Added 01 Jul 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Nicon Town Ikate Lekki Lagos","<U+20A6>","270,000,000","5 beds","6 baths","6 Toilets"
"Updated 23 Dec 2020, Added 16 Oct 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","... Mojisola Onikoyi Estate Ikoyi Lagos","<U+20A6>","310,000,000","6 beds","6 baths","7 Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","-Oredo Edo","<U+20A6>","45,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","....Magodo Gra Phase 1 Ojodu Lagos","<U+20A6>","47,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","-Osapa London Lekki Lagos","<U+20A6>","120,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","....Lekki Phase 1 Lekki Lagos","<U+20A6>","250,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","-Osapa London Lekki Lagos","<U+20A6>","80,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","-Katampe Ext Abuja","<U+20A6>","200,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","....Maitama Abuja","<U+20A6>","370,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","....Banana Island Ikoyi Lagos","<U+20A6>","1,200,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","MIXED USE LAND LAND FOR SALE","-Sangotedo Lagos","<U+20A6>","400,000,000","0 beds","0 baths","0 Toilets"
"Updated 24 Dec 2020, Added 08 Jun 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Taiye Olowu Street Off Victoria Arobieke. Lekki Phase 1 Lekki Lagos","<U+20A6>","50,000,000","1 beds","1 baths","2 Toilets"
"Added 01 Jul 2020","MIXED USE LAND LAND FOR SALE","....Ifako Gbagada Gbagada Lagos","<U+20A6>","40,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","FLAT / APARTMENT FOR SALE","....Allen Avenue Ikeja Lagos","<U+20A6>","90,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Sokoto road Attan ota ogun stateIfo Ifo Ogun","<U+20A6>","1,200,000","beds","baths","Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","-Vgc Lekki Lagos","<U+20A6>","2,500,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","FLAT / APARTMENT FOR SALE","....Oniru Victoria Island Lagos","<U+20A6>","55,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","HOTEL/GUEST HOUSE COMMERCIAL PROPERTY FOR SALE","....Garki 1 Abuja","$","120,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","....Maryland Lagos","<U+20A6>","90,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","-Magodo Gra Phase 1 Ojodu Lagos","<U+20A6>","60,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","6 BEDROOM HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","180,000,000","6 beds","6 baths","7 Toilets"
"Added 01 Jul 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","-Ikota Lekki Lagos","<U+20A6>","50,000,000","0 beds","0 baths","0 Toilets"
"Added 01 Jul 2020","DETACHED DUPLEX HOUSE FOR SALE","....Lekki Phase 1 Lekki Lagos","<U+20A6>","280,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 06 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","... Lekki Phase 1 Lekki Lagos","<U+20A6>","320,000,000","5 beds","6 baths","7 Toilets"
"Added 01 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Ketu Epe,Omu ijebu road ogun stateEpe Road Epe Lagos","<U+20A6>","350,000","beds","baths","Toilets"
"Added 01 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Port Harcourt Rivers","<U+20A6>","21,000,000","4 beds","5 baths","5 Toilets"
"Added 01 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","Okpuno Ezinifite Awka.Awka North Anambra","<U+20A6>","20,000,000","beds","baths","Toilets"
"Added 01 Jul 2020","RESIDENTIAL LAND LAND FOR SALE","8 wasiu Najimu street oke oriyaJumofak Ikorodu Lagos","<U+20A6>","9,000,000","beds","baths","Toilets"
"Added 01 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Abraham Adesanya Estate Ajah Lagos","<U+20A6>","38,500,000","4 beds","baths","Toilets"
"Added 01 Jul 2020","5 BEDROOM HOUSE FOR SALE","Agungi EstateAgungi Lekki Lagos","<U+20A6>","65,000,000","5 beds","5 baths","6 Toilets"
"Added 30 Jun 2020","MIXED USE LAND LAND FOR SALE","Immediately after free trade zoneFree Trade Zone Ibeju Lekki Lagos","<U+20A6>","8,000,000","beds","baths","Toilets"
"Added 30 Jun 2020","MIXED USE LAND LAND FOR SALE","Owode Ise Lacampaigne Tropicana Ibeju Lekki Lagos","<U+20A6>","900,000","beds","baths","Toilets"
"Added 30 Jun 2020","2 BEDROOM SEMI DETACHED BUNGALOW HOUSE FOR SALE","45, Iya-Osun close, Obere Atan- Iju Road Ogun StateOta Idiroko Road Tomori Ado Odo Ota Ogun","<U+20A6>","10,000,000","2 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 15 Mar 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Yaba Gra Abule-Oja Yaba Lagos","<U+20A6>","45,000,000","3 beds","3 baths","4 Toilets"
"Added 30 Jun 2020","9 BEDROOM HOUSE FOR SALE","3rd AvenueFestac Amuwo Odofin Lagos","<U+20A6>","180,000,000","9 beds","9 baths","9 Toilets"
"Added 30 Jun 2020","2 BEDROOM TERRACED BUNGALOW HOUSE FOR SALE","Matogun Agbado Ifo Ogun","<U+20A6>","8,000,000","2 beds","2 baths","Toilets"
"Added 30 Jun 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Peninsula Estate Ajah Lagos","<U+20A6>","40,000,000","4 beds","4 baths","4 Toilets"
"Added 30 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Ayobo Ipaja Lagos","<U+20A6>","14,000,000","beds","baths","Toilets"
"Added 30 Jun 2020","5 BEDROOM RESIDENTIAL LAND LAND FOR SALE","Belham EstateGwarinpa Abuja","<U+20A6>","14,000,000","5 beds","5 baths","6 Toilets"
"Added 30 Jun 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","westend estate off megamound roadIkota Lekki Lagos","<U+20A6>","42,000,000","4 beds","5 baths","4 Toilets"
"Added 30 Jun 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","No 17 salako street off Clem road Jankara ijaiye lagosOjokoro Abule Egba Lagos","<U+20A6>","18,000,000","3 beds","3 baths","3 Toilets"
"Added 30 Jun 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","By Whitesands School Elf Bus Stop, PetrocamLekki Phase 1 Lekki Lagos","<U+20A6>","120,000,000","6 beds","7 baths","7 Toilets"
"Added 30 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Lekki scheme 2Okun Ajah Ajah Lagos","<U+20A6>","20,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","elegushiIkate Lekki Lagos","<U+20A6>","50,000,000","3 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Best Western HotelAllen Avenue Ikeja Lagos","<U+20A6>","70,000,000","5 beds","6 baths","7 Toilets"
"Updated 22 Dec 2020, Added 02 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Pearl Gardens Estate Monastery road Sangotedo Lagos","<U+20A6>","38,800,000","4 beds","3 baths","3 Toilets"
"Added 30 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","-Rumuokwurushi Port Harcourt Rivers","<U+20A6>","160,000,000","5 beds","5 baths","6 Toilets"
"Added 30 Jun 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Via Admiralty Way Lekki Phase 1 Lekki Lagos","<U+20A6>","350,000,000","6 beds","6 baths","7 Toilets"
"Added 30 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Mowe Obafemi Owode Ogun","<U+20A6>","1,500,000","beds","baths","Toilets"
"Added 30 Jun 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","IjaiyeIfako Agege Lagos","<U+20A6>","23,000,000","3 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","5 BEDROOM HOUSE FOR SALE","Unity estate Ajah Thomas Estate Ajah Lagos","<U+20A6>","45,000,000","5 beds","6 baths","6 Toilets"
"Added 30 Jun 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","-Chevron Lekki Lagos","<U+20A6>","65,000,000","4 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","LAND FOR SALE","Oki Olodo off Iwo road, Ibadan.Ibadan Oyo","<U+20A6>","2,500,000","beds","baths","Toilets"
"Added 30 Jun 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Galadimawa Round AboutGaladinmawa Abuja","<U+20A6>","35,000,000","5 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Reboth Park & GardensIbeju Lekki Lagos","<U+20A6>","40,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 14 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Lekki Lagos","<U+20A6>","110,000,000","5 beds","5 baths","6 Toilets"
"Added 30 Jun 2020","MIXED USE LAND LAND FOR SALE","Umuagwo Off Imo PolyOwerri Imo","<U+20A6>","400,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","10 BEDROOM HOTEL/GUEST HOUSE COMMERCIAL PROPERTY FOR SALE","-Mende Maryland Lagos","<U+20A6>","85,000,000","10 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","-Ajah Lagos","<U+20A6>","110,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Sangotedo Ajah Lagos","<U+20A6>","65,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","...Lekki Lagos","<U+20A6>","52,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Banana Island Ikoyi Lagos","<U+20A6>","900,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","TERRACED DUPLEX HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","45,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","DETACHED BUNGALOW HOUSE FOR SALE","...Magodo Gra Phase 1 Ojodu Lagos","<U+20A6>","78,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Behind Amac Market and beside NNPC, Oil Spring Estate, CRDLugbe Abuja","<U+20A6>","7,000,000","beds","baths","Toilets"
"Added 30 Jun 2020","FLAT / APARTMENT FOR SALE","-Osborne Foreshore Estate Ikoyi Lagos","<U+20A6>","59,900,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","ElebuAkala Express Ibadan Oyo","<U+20A6>","1,000,000","beds","baths","Toilets"
"Updated 23 Dec 2020, Added 15 Mar 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Yaba Gra Abule-Oja Yaba Lagos","<U+20A6>","45,000,000","3 beds","3 baths","4 Toilets"
"Added 30 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Parkview Estate Ikoyi Lagos","<U+20A6>","850,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","98,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","4 BEDROOM TERRACED BUNGALOW HOUSE FOR SALE","Ikate Lekki Lagos","<U+20A6>","80,000,000","4 beds","4 baths","5 Toilets"
"Added 30 Jun 2020","TERRACED DUPLEX HOUSE FOR SALE","...Lekki Lagos","<U+20A6>","65,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","...Lekki Phase 2 Lekki Lagos","<U+20A6>","55,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","3 BEDROOM HOUSE FOR SALE","Igando road (close to Isheri round about) Lagos Egbeda Alimosho Lagos","<U+20A6>","20,000,000","3 beds","baths","Toilets"
"Added 30 Jun 2020","MINI FLAT FLAT / APARTMENT FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","1,500,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikate Lekki Lagos","<U+20A6>","120,000,000","5 beds","6 baths","6 Toilets"
"Added 30 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","...Idado Lekki Lagos","<U+20A6>","55,000,000","0 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 02 Nov 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Pearl Gardens Estate Monastery road Sangotedo Lagos","<U+20A6>","38,800,000","4 beds","3 baths","3 Toilets"
"Added 30 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","270,000,000","0 beds","0 baths","0 Toilets"
"Added 30 Jun 2020","DETACHED BUNGALOW HOUSE FOR SALE","...Port Harcourt Rivers","<U+20A6>","18,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","ladi alakija, lekki scheme 1Lekki Phase 1 Lekki Lagos","<U+20A6>","140,000,000","5 beds","5 baths","5 Toilets"
"Added 29 Jun 2020","SCHOOL COMMERCIAL PROPERTY FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","150,000,000","beds","baths","Toilets"
"Added 29 Jun 2020","LAND FOR SALE","ShashaShasha Alimosho Lagos","<U+20A6>","25,000,000","beds","baths","Toilets"
"Added 29 Jun 2020","4 BEDROOM HOUSE FOR SALE","Chevron Lekki Lagos","<U+20A6>","50,000,000","4 beds","5 baths","Toilets"
"Added 29 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","AsejireIwo Rd Ibadan Oyo","<U+20A6>","900,000","beds","baths","Toilets"
"Added 29 Jun 2020","3 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Hopunu Wosu StreetLekki Phase 1 Lekki Lagos","<U+20A6>","85,000,000","3 beds","3 baths","3 Toilets"
"Added 29 Jun 2020","4 BEDROOM HOUSE FOR SALE","LekkiLekki Phase 1 Lekki Lagos","<U+20A6>","70,000,000","4 beds","4 baths","4 Toilets"
"Added 29 Jun 2020","LAND FOR SALE","Edepie, NembeNembe Bayelsa","<U+20A6>","1,200,000","beds","baths","Toilets"
"Added 29 Jun 2020","HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","95,000,000","0 beds","0 baths","0 Toilets"
"Updated 24 Dec 2020, Added 08 Jun 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Taiye Olowu Street Off Victoria Arobieke. Lekki Phase 1 Lekki Lagos","<U+20A6>","50,000,000","1 beds","1 baths","2 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","95,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","53,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","HOUSE FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","79,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","79,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Opebi Ikeja Lagos","<U+20A6>","120,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","FLAT / APARTMENT FOR SALE","5 Wasiu Olarenwaju Close ,First Unity Estate by Coop villas Badore Ajah lagosBadore Ajah Lagos","<U+20A6>","40,000,000","beds","baths","Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","85,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Zuba Gwagwalada Abuja","<U+20A6>","2,000,000","beds","baths","Toilets"
"Added 29 Jun 2020","FLAT / APARTMENT FOR SALE","...Idado Lekki Lagos","<U+20A6>","240,000,000","0 beds","0 baths","0 Toilets"
"Updated 24 Dec 2020, Added 08 Jun 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR SALE","Taiye Olowu Street Off Victoria Arobieke. Lekki Phase 1 Lekki Lagos","<U+20A6>","50,000,000","1 beds","1 baths","2 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Osapa London Lekki Lagos","<U+20A6>","300,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Owerri Imo","<U+20A6>","50,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","FLAT / APARTMENT FOR SALE","...Ogba Lagos","<U+20A6>","32,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","52,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Ikota Lekki Lagos","<U+20A6>","50,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","AjahLagos Island Lagos Island Lagos","<U+20A6>","50,000,000","6 beds","6 baths","6 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Lekki Phase 1 Lekki Lagos","<U+20A6>","65,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","DETACHED DUPLEX HOUSE FOR SALE","...Omole Phase 1 Ojodu Lagos","<U+20A6>","140,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 2 Lekki Lagos","<U+20A6>","55,000,000","4 beds","4 baths","5 Toilets"
"Added 29 Jun 2020","SEMI DETACHED DUPLEX HOUSE FOR SALE","...Lekki Lagos","<U+20A6>","60,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","5 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Oral EstateLekki Phase 2 Lekki Lagos","<U+20A6>","65,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 10 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","chevron Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Added 29 Jun 2020","FLAT / APARTMENT FOR SALE","...Ajiwe Ajah Lagos","<U+20A6>","180,000,000","0 beds","0 baths","0 Toilets"
"Added 29 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Close to Dangote refineryFree Trade Zone Ibeju Lekki Lagos","<U+20A6>","5,000,000","beds","baths","Toilets"
"Added 29 Jun 2020","2 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR SALE","Amuwo odofin lgaOjo Ojo Lagos","<U+20A6>","16,000,000","2 beds","2 baths","2 Toilets"
"Added 29 Jun 2020","10 BEDROOM MIXED USE LAND LAND FOR SALE","Beside lekki gardens estate phase 1, off blenco supermarket Ajah Lagos Lekki Gardens Estate Ajah Lagos","<U+20A6>","25,000,000","10 beds","baths","Toilets"
"Added 29 Jun 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","1 sarata olaribigbe street owode ibelefun estateIbeshe Ikorodu Lagos","<U+20A6>","7,000","3 beds","3 baths","3 Toilets"
"Added 28 Jun 2020","3 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Isheri North Ojodu Lagos","<U+20A6>","30,000,000","3 beds","3 baths","3 Toilets"
"Added 28 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Off Idu Industrial area AbujaIdu Abuja","<U+20A6>","80,000,000","5 beds","6 baths","6 Toilets"
"Added 28 Jun 2020","MIXED USE LAND LAND FOR SALE","Close to hand made school, 10min drive to the airportKuje Abuja","<U+20A6>","8,000,000","beds","baths","Toilets"
"Added 28 Jun 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikate Lekki Lagos","<U+20A6>","65,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 08 Sep 2020","4 BEDROOM HOUSE FOR SHORTLET","Mekunwen Road, Brains And Hammers Estate, Life Camp Abuja","<U+20A6>","100,000","4 beds","4 baths","5 Toilets"
"Added 28 Jun 2020","4 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","LEGACY LAYOUT, NEW GRA, TRANS EKULU, ENUGUEnugu Enugu","<U+20A6>","25,500,000","4 beds","5 baths","5 Toilets"
"Added 28 Jun 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Oduduwa CrescentIkeja Gra Ikeja Lagos","<U+20A6>","270,000,000","5 beds","baths","Toilets"
"Added 28 Jun 2020","RESIDENTIAL LAND LAND FOR SALE","Lekki seashore estate beside Amen estate phase 2Eluju Ibeju Lekki Lagos","<U+20A6>","5,000,000","beds","baths","Toilets"
"Added 28 Jun 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","Iba Ojo Lagos","<U+20A6>","40,000,000","3 beds","baths","Toilets"
"Added 28 Jun 2020","CONFERENCE ROOM CO WORKING SPACE FOR SALE","3rd Round aboutChevron Lekki Lagos","<U+20A6>","350,000,000","beds","baths","4 Toilets"
"Added 28 Jun 2020","6 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Azu odita streetChevron Lekki Lagos","<U+20A6>","8,000,000","6 beds","6 baths","7 Toilets"
"Added 28 Jun 2020","1 BEDROOM MINI FLAT TANK FARM COMMERCIAL PROPERTY FOR SALE","KujeKuje Abuja","<U+20A6>","500,000,000","1 beds","3 baths","5 Toilets"
"Added 28 Jun 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","On request Chevron Lekki Lagos","<U+20A6>","50,000,000","4 beds","4 baths","5 Toilets"
